,main_speaker,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1284,Manal al-Sharif,0.0,0.0,0.0,0.0,0.0,10.916666666666666,9.916666666666666,7.916666666666667,4.833333333333333,3.3333333333333335,3.1666666666666665,7.583333333333333
1285,Didier Sornette,20.916666666666668,18.25,14.916666666666666,15.75,17.0,9.833333333333334,5.416666666666667,28.75,13.416666666666666,7.25,7.166666666666667,5.833333333333333
1286,Juliana Rotich,0.0,0.4166666666666667,2.1666666666666665,0.8333333333333334,1.25,1.9166666666666667,1.6666666666666667,2.8333333333333335,1.8333333333333333,2.1666666666666665,1.5,1.8333333333333333
1287,Joseph Kim,74.41666666666667,59.666666666666664,57.166666666666664,58.166666666666664,59.666666666666664,57.666666666666664,59.416666666666664,67.58333333333333,64.0,58.75,57.0,54.833333333333336
1288,Paul Pholeros,1.9166666666666667,2.3333333333333335,2.5,1.5,1.0,1.1666666666666667,1.0,1.75,0.9166666666666666,1.0,2.4166666666666665,0.9166666666666666
1289,Peter Attia,3.1666666666666665,2.1666666666666665,2.0833333333333335,1.3333333333333333,1.5833333333333333,1.5833333333333333,12.583333333333334,34.583333333333336,25.75,25.083333333333332,19.25,24.5
1290,Bob Mankoff,3.4166666666666665,6.583333333333333,5.166666666666667,3.1666666666666665,4.25,2.5,3.6666666666666665,4.0,12.333333333333334,13.333333333333334,6.583333333333333,7.583333333333333
1291,Michael Archer,71.58333333333333,59.25,55.083333333333336,51.666666666666664,52.083333333333336,49.0,53.5,51.0,53.833333333333336,60.083333333333336,55.5,47.583333333333336
1292,Eric X. Li,0.0,0.0,0.0,1.5,1.25,3.0,13.833333333333334,20.166666666666668,12.166666666666666,7.416666666666667,6.25,5.416666666666667
1293,Joel Selanikio,15.25,16.166666666666668,16.916666666666668,16.5,16.75,7.083333333333333,5.666666666666667,11.583333333333334,8.5,7.166666666666667,11.166666666666666,4.416666666666667
1294,Jinha Lee,0.0,1.75,4.333333333333333,4.75,7.666666666666667,4.583333333333333,10.083333333333334,33.416666666666664,9.333333333333334,8.083333333333334,6.416666666666667,5.083333333333333
1295,Charmian Gooch,3.4166666666666665,4.25,4.666666666666667,2.5,3.5833333333333335,3.1666666666666665,3.0833333333333335,10.75,13.5,5.916666666666667,6.25,4.5
1296,Michael Green,28.416666666666668,25.333333333333332,24.833333333333332,31.416666666666668,28.416666666666668,26.666666666666668,32.916666666666664,28.333333333333332,27.833333333333332,26.0,26.75,23.833333333333332
1297,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,Jack Andraka,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,3.5,25.916666666666668,7.5,4.666666666666667,2.9166666666666665,1.5833333333333333
1299,Al Vernacchio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
1300,Bernie Krause,8.916666666666666,14.916666666666666,8.25,6.583333333333333,7.0,3.6666666666666665,11.5,10.916666666666666,8.5,7.25,10.5,7.25
1301,Gavin Pretor-Pinney,15.666666666666666,6.333333333333333,1.0,4.166666666666667,4.5,4.25,2.0,2.5,1.3333333333333333,2.1666666666666665,1.4166666666666667,1.0833333333333333
1302,Pico Iyer,21.916666666666668,19.0,25.75,28.833333333333332,16.833333333333332,17.833333333333332,33.333333333333336,23.083333333333332,21.833333333333332,30.666666666666668,19.0,14.333333333333334
1303,Miranda Wang and Jeanny Yao,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667
1304,Tom Thum,4.916666666666667,3.9166666666666665,4.0,3.25,3.0833333333333335,2.8333333333333335,3.0,21.166666666666668,25.833333333333332,22.5,15.833333333333334,10.75
1305,John Searle,36.166666666666664,30.75,24.416666666666668,24.416666666666668,25.666666666666668,22.416666666666668,19.583333333333332,19.166666666666668,15.916666666666666,15.166666666666666,15.333333333333334,15.916666666666666
1306,Kate Stone,40.416666666666664,33.666666666666664,36.75,45.666666666666664,41.916666666666664,55.333333333333336,66.66666666666667,63.666666666666664,67.41666666666667,53.25,42.083333333333336,37.5
1307,Roberto D'Angelo + Francesca Fedeli,1.0,1.3333333333333333,1.0833333333333333,1.5,1.0833333333333333,0.9166666666666666,0.5,0.8333333333333334,0.6666666666666666,1.0833333333333333,0.75,0.75
1308,Paul Kemp-Robertson,0.0,0.5833333333333334,1.25,0.25,0.16666666666666666,0.5,0.25,0.75,0.16666666666666666,0.25,0.5,0.25
1309,Tania Luna,10.333333333333334,8.583333333333334,10.75,13.583333333333334,18.583333333333332,11.916666666666666,9.25,10.916666666666666,9.583333333333334,9.5,9.5,8.75
1310,Bastian Schaefer,2.8333333333333335,4.083333333333333,1.5,3.0833333333333335,4.166666666666667,1.25,1.0,4.25,2.0,4.333333333333333,2.6666666666666665,2.75
1311,Eli Beer,21.166666666666668,13.416666666666666,31.25,20.166666666666668,29.166666666666668,21.833333333333332,26.083333333333332,26.25,27.416666666666668,29.666666666666668,23.416666666666668,23.75
1312,Julie Taymor,21.0,34.5,25.833333333333332,16.833333333333332,25.166666666666668,29.75,12.75,12.416666666666666,9.416666666666666,9.75,7.666666666666667,9.083333333333334
1313,Peter van Manen,0.5,1.25,1.0833333333333333,0.5833333333333334,0.75,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.0
1314,Beardyman,3.5,20.5,19.5,46.0,54.916666666666664,72.0,30.916666666666668,23.5,15.666666666666666,14.5,7.0,4.416666666666667
1315,Daniel H. Cohen,0.4166666666666667,0.3333333333333333,0.0,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333
1316,Jinsop Lee,0.0,5.666666666666667,0.0,5.0,1.75,0.0,2.0,22.416666666666668,15.416666666666666,12.916666666666666,11.5,9.0
1317,Saki Mafundikwa,15.666666666666666,3.5833333333333335,15.75,11.583333333333334,15.5,10.583333333333334,13.583333333333334,14.833333333333334,10.166666666666666,8.166666666666666,9.0,10.666666666666666
1318,Eleanor Longden,0.0,1.5833333333333333,0.5,2.75,1.0,2.5,3.0833333333333335,24.0,17.583333333333332,15.25,11.166666666666666,11.5
1319,Derek Paravicini and Adam Ockelford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,Shigeru Ban,31.25,30.583333333333332,23.75,19.166666666666668,17.5,14.083333333333334,14.083333333333334,13.0,27.25,14.5,13.416666666666666,11.916666666666666
1321,Russell Foster,15.25,15.0,15.25,18.583333333333332,17.333333333333332,18.166666666666668,14.583333333333334,15.333333333333334,11.583333333333334,10.416666666666666,11.0,8.75
1322,Steve Ramirez and Xu Liu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.083333333333334,6.333333333333333,6.083333333333333,4.833333333333333
1323,May El-Khalil,0.0,0.0,0.0,3.0,0.0,7.083333333333333,3.0,17.166666666666668,4.5,7.0,4.083333333333333,2.8333333333333335
1324,Adam Spencer,42.0,42.166666666666664,32.5,32.166666666666664,34.833333333333336,37.75,47.0,49.083333333333336,46.0,41.0,37.333333333333336,29.583333333333332
1325,Kelly McGonigal,1.4166666666666667,3.0,2.9166666666666665,2.5,3.1666666666666665,3.5833333333333335,12.666666666666666,29.333333333333332,34.5,28.833333333333332,23.916666666666668,21.333333333333332
1326,Chrystia Freeland,5.083333333333333,3.75,7.0,6.166666666666667,6.75,13.416666666666666,15.333333333333334,15.25,11.166666666666666,15.666666666666666,12.083333333333334,27.833333333333332
1327,Alexa Meade,0.6666666666666666,1.0,0.6666666666666666,0.25,15.666666666666666,30.083333333333332,13.583333333333334,17.25,14.083333333333334,9.916666666666666,15.333333333333334,7.833333333333333
1328,George Monbiot,51.75,62.0,40.416666666666664,39.833333333333336,29.916666666666668,31.916666666666668,29.166666666666668,26.083333333333332,30.333333333333332,32.5,27.166666666666668,27.916666666666668
1329,Jake Barton,14.75,7.75,4.916666666666667,4.083333333333333,5.5,3.8333333333333335,4.25,3.75,3.25,2.6666666666666665,3.0,2.5
1330,Ron McCallum,12.75,9.333333333333334,8.416666666666666,5.083333333333333,3.1666666666666665,5.416666666666667,4.083333333333333,4.833333333333333,2.8333333333333335,2.5,2.0,2.4166666666666665
1331,Sonia Shah,18.666666666666668,18.0,15.0,10.416666666666666,14.583333333333334,13.25,11.666666666666666,12.166666666666666,17.166666666666668,24.416666666666668,21.166666666666668,16.083333333333332
1332,Apollo Robbins,2.4166666666666665,1.8333333333333333,1.6666666666666667,2.0,1.4166666666666667,2.0,2.3333333333333335,32.583333333333336,14.416666666666666,13.666666666666666,7.083333333333333,4.666666666666667
1333,James Lyne,2.6666666666666665,2.1666666666666665,1.6666666666666667,1.5,1.8333333333333333,1.1666666666666667,1.4166666666666667,2.5833333333333335,1.9166666666666667,1.5,1.3333333333333333,1.1666666666666667
1334,Marla Spivak,19.083333333333332,16.166666666666668,14.916666666666666,16.916666666666668,19.916666666666668,12.083333333333334,9.083333333333334,16.583333333333332,20.666666666666668,14.0,11.583333333333334,9.583333333333334
1335,Eric Berlow and Sean Gourley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.3333333333333333,0.4166666666666667,0.4166666666666667,0.6666666666666666
1336,Andras Forgacs,0.0,1.6666666666666667,0.8333333333333334,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.4166666666666667,1.9166666666666667,2.0833333333333335,1.1666666666666667,1.0833333333333333,1.1666666666666667
1337,Benjamin Barber,39.666666666666664,46.916666666666664,40.166666666666664,26.083333333333332,19.666666666666668,20.083333333333332,16.583333333333332,16.083333333333332,16.25,14.5,17.0,14.0
1338,Elizabeth Loftus,58.083333333333336,34.583333333333336,33.833333333333336,32.25,34.583333333333336,26.666666666666668,26.333333333333332,29.583333333333332,28.0,27.0,24.583333333333332,26.916666666666668
1339,Stuart Firestein,1.6666666666666667,1.75,1.9166666666666667,1.8333333333333333,0.75,1.5833333333333333,2.9166666666666665,3.5,2.9166666666666665,1.75,2.1666666666666665,1.9166666666666667
1340,Onora O'Neill,3.0833333333333335,2.8333333333333335,1.5833333333333333,1.0,1.1666666666666667,1.0833333333333333,0.9166666666666666,1.1666666666666667,1.0,0.8333333333333334,0.75,1.0
1341,James Flynn,59.75,59.833333333333336,53.583333333333336,54.416666666666664,52.416666666666664,47.833333333333336,56.75,58.416666666666664,48.833333333333336,48.75,44.166666666666664,60.0
1342,Kevin Breel,0.0,1.1666666666666667,0.0,0.0,0.0,0.9166666666666666,0.25,28.666666666666668,19.166666666666668,20.5,12.75,7.75
1343,Kelli Swazey,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,1.6666666666666667,1.4166666666666667,1.8333333333333333,1.75,0.8333333333333334
1344,Amy Webb,38.583333333333336,35.75,29.416666666666668,25.75,23.5,21.416666666666668,20.666666666666668,51.833333333333336,41.5,29.916666666666668,27.25,25.5
1345,Fabian Oefner,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,5.833333333333333,19.75,13.5,6.583333333333333,6.083333333333333,3.6666666666666665
1346,Jason Pontin,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,Michael Porter,46.083333333333336,39.833333333333336,35.583333333333336,38.0,35.916666666666664,33.5,33.666666666666664,31.5,30.0,28.333333333333332,26.583333333333332,46.083333333333336
1348,Janette Sadik-Khan,1.5,10.25,9.5,10.333333333333334,9.916666666666666,16.583333333333332,6.833333333333333,10.416666666666666,5.416666666666667,4.083333333333333,6.416666666666667,4.833333333333333
1349,Trita Parsi,24.75,36.0,19.833333333333332,28.5,16.25,12.583333333333334,31.833333333333332,16.166666666666668,8.333333333333334,14.083333333333334,9.25,18.333333333333332
1350,Gary Slutkin,6.166666666666667,3.4166666666666665,4.333333333333333,3.1666666666666665,1.8333333333333333,2.0,2.6666666666666665,5.25,3.0,3.5,1.9166666666666667,2.4166666666666665
1351,Andrew Fitzgerald,34.0,26.0,32.333333333333336,30.166666666666668,24.25,22.0,24.333333333333332,24.166666666666668,25.0,28.583333333333332,30.416666666666668,22.75
1352,Jeff Speck,6.5,4.833333333333333,3.8333333333333335,3.25,3.0833333333333335,2.1666666666666665,3.4166666666666665,7.583333333333333,6.25,6.333333333333333,4.75,6.083333333333333
1353,Amanda Bennett,32.416666666666664,26.083333333333332,26.333333333333332,28.25,24.25,33.5,28.0,41.25,28.75,24.916666666666668,23.5,19.416666666666668
1354,Iwan Baan,5.5,7.833333333333333,12.166666666666666,16.0,29.333333333333332,27.25,30.75,30.083333333333332,26.416666666666668,21.0,17.25,13.833333333333334
1355,Alessandro Acquisti,11.25,8.25,5.833333333333333,8.666666666666666,8.583333333333334,7.833333333333333,6.833333333333333,7.916666666666667,8.083333333333334,5.0,4.333333333333333,3.75
1356,Hetain Patel,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.5,0.25,0.08333333333333333,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.3333333333333333
1357,Steve Howard,38.083333333333336,32.75,29.75,28.583333333333332,28.75,28.0,43.416666666666664,29.833333333333332,19.916666666666668,19.583333333333332,18.25,16.083333333333332
1358,Charles Robertson,72.83333333333333,69.08333333333333,58.416666666666664,49.333333333333336,45.833333333333336,40.833333333333336,45.916666666666664,47.083333333333336,39.833333333333336,36.666666666666664,34.666666666666664,30.75
1359,Parul Sehgal,3.75,2.6666666666666665,2.75,3.8333333333333335,5.333333333333333,4.416666666666667,7.75,10.75,7.75,6.833333333333333,4.25,7.0
1360,Gian Giudice,5.166666666666667,16.083333333333332,18.583333333333332,13.833333333333334,15.5,15.916666666666666,11.583333333333334,19.0,12.166666666666666,9.5,13.5,8.25
1361,Xavier Vilalta,28.833333333333332,28.0,23.75,16.083333333333332,20.083333333333332,17.583333333333332,10.25,15.75,14.25,14.833333333333334,10.166666666666666,8.166666666666666
1362,Mariana Mazzucato,6.833333333333333,1.0,2.8333333333333335,2.6666666666666665,0.75,1.6666666666666667,8.75,20.666666666666668,31.75,40.0,33.75,23.666666666666668
1363,Mohamed Hijri,0.0,0.0,0.6666666666666666,1.0,2.4166666666666665,2.25,2.5,3.6666666666666665,3.8333333333333335,2.5,2.3333333333333335,2.1666666666666665
1364,Abha Dawesar,6.583333333333333,9.25,6.083333333333333,6.916666666666667,3.3333333333333335,3.6666666666666665,2.0,2.5833333333333335,1.5833333333333333,1.4166666666666667,1.25,0.5833333333333334
1365,Holly Morris,29.75,29.5,21.75,21.083333333333332,22.333333333333332,21.666666666666668,20.25,27.416666666666668,17.083333333333332,16.166666666666668,16.0,15.5
1366,Dong Woo Jang,26.25,19.333333333333332,18.25,20.833333333333332,30.333333333333332,48.75,73.91666666666667,72.41666666666667,52.166666666666664,40.916666666666664,26.583333333333332,21.25
1367,Rodrigo Canales,11.083333333333334,31.166666666666668,25.25,20.166666666666668,21.583333333333332,16.333333333333332,13.166666666666666,22.25,18.416666666666668,16.75,11.916666666666666,10.833333333333334
1368,Robin Nagle,21.75,15.0,22.416666666666668,26.333333333333332,18.0,13.916666666666666,11.5,24.75,12.583333333333334,11.583333333333334,9.166666666666666,9.0
1369,Grégoire Courtine,0.0,2.5,1.9166666666666667,4.333333333333333,2.1666666666666665,6.75,14.75,15.916666666666666,7.166666666666667,7.416666666666667,10.833333333333334,7.75
1370,Dambisa Moyo,0.16666666666666666,0.3333333333333333,1.0,21.166666666666668,9.0,10.416666666666666,15.083333333333334,7.083333333333333,5.583333333333333,4.666666666666667,4.333333333333333,3.8333333333333335
1371,Chris Downey,4.0,2.6666666666666665,3.1666666666666665,3.4166666666666665,4.833333333333333,6.5,26.0,21.083333333333332,21.083333333333332,34.166666666666664,33.416666666666664,19.666666666666668
1372,Mohamed Ali,2.8333333333333335,3.0,3.0,3.8333333333333335,3.75,4.833333333333333,6.0,4.833333333333333,3.9166666666666665,4.083333333333333,11.916666666666666,3.3333333333333335
1373,Stefan Larsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
1374,Lian Pin Koh,4.083333333333333,0.0,6.416666666666667,6.75,11.666666666666666,5.333333333333333,9.083333333333334,9.166666666666666,8.25,6.25,7.166666666666667,4.833333333333333
1375,Greg Asner,29.0,30.083333333333332,28.583333333333332,15.583333333333334,16.166666666666668,13.333333333333334,11.166666666666666,17.5,16.0,13.916666666666666,12.416666666666666,11.416666666666666
1376,Henry Evans and Chad Jenkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,Andreas Raptopoulos,0.0,6.833333333333333,9.5,11.333333333333334,0.0,6.416666666666667,9.25,25.583333333333332,28.333333333333332,13.666666666666666,14.416666666666666,7.166666666666667
1378,Peter Doolittle,25.083333333333332,19.416666666666668,16.75,6.75,13.416666666666666,11.416666666666666,7.916666666666667,7.25,9.75,7.333333333333333,7.833333333333333,5.833333333333333
1379,Suzana Herculano-Houzel,4.5,11.0,8.166666666666666,17.416666666666668,9.916666666666666,8.833333333333334,8.75,31.0,17.416666666666668,24.75,22.583333333333332,11.416666666666666
1380,David Steindl-Rast,23.583333333333332,14.666666666666666,17.083333333333332,13.666666666666666,16.75,15.333333333333334,17.75,28.916666666666668,32.5,18.916666666666668,20.166666666666668,17.916666666666668
1381,Toby Eccles,4.583333333333333,3.4166666666666665,1.75,4.333333333333333,2.0833333333333335,1.6666666666666667,2.1666666666666665,2.5833333333333335,2.0833333333333335,1.8333333333333333,1.6666666666666667,1.75
1382,Geraldine Hamilton,2.9166666666666665,1.9166666666666667,1.4166666666666667,1.1666666666666667,0.6666666666666666,1.0,1.0,1.5,1.4166666666666667,1.1666666666666667,0.9166666666666666,1.0
1383,Sally Kohn,0.8333333333333334,0.75,1.0833333333333333,0.3333333333333333,1.3333333333333333,5.166666666666667,18.916666666666668,9.75,12.5,10.583333333333334,25.25,14.25
1384,David Lang,30.583333333333332,22.166666666666668,24.083333333333332,24.0,23.75,23.0,21.75,21.833333333333332,22.0,21.666666666666668,20.5,17.75
1385,Enrique Peñalosa,3.8333333333333335,9.083333333333334,1.5833333333333333,2.3333333333333335,3.25,8.333333333333334,2.3333333333333335,2.0,13.416666666666666,15.333333333333334,9.833333333333334,5.5
